OfftakeName,Month,Year,Week,transaction_date,transaction_sum,transaction_avg
Water Ordering - 68027,10,2022,42,10/12/2022,0,0
Water Ordering - 32286,10,2022,42,10/13/2022,9040.173988,93.19766998
Water Ordering - 32287,10,2022,42,10/13/2022,357.2618103,357.2618103
Water Ordering - 32288,10,2022,42,10/13/2022,11550.49154,119.0772324
Water Ordering - 32296,10,2022,42,10/13/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,42,10/13/2022,17.97971916,17.97971916
Water Ordering - 32302,10,2022,42,10/13/2022,0,0
Water Ordering - 32305,10,2022,42,10/13/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,42,10/13/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,42,10/13/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,42,10/13/2022,0,0
Water Ordering - 32330,10,2022,42,10/13/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,42,10/13/2022,0,0
Water Ordering - 32340,10,2022,42,10/13/2022,22030.13333,227.1147766
Water Ordering - 32343,10,2022,42,10/13/2022,,
Water Ordering - 68013,10,2022,42,10/13/2022,0,0
Water Ordering - 85698,10,2022,42,10/13/2022,0,0
Water Ordering - 2000023,10,2022,42,10/13/2022,,
Water Ordering - 32364,10,2022,42,10/13/2022,0,0
Water Ordering - 32367,10,2022,42,10/13/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,42,10/13/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,42,10/13/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,42,10/13/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,42,10/13/2022,0,0
Water Ordering - 32286,10,2022,42,10/14/2022,9040.173988,93.19766998
Water Ordering - 32287,10,2022,42,10/14/2022,357.2618103,357.2618103
Water Ordering - 32288,10,2022,42,10/14/2022,11550.49154,119.0772324
Water Ordering - 32296,10,2022,42,10/14/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,42,10/14/2022,17.97971916,17.97971916
Water Ordering - 32302,10,2022,42,10/14/2022,0,0
Water Ordering - 32305,10,2022,42,10/14/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,42,10/14/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,42,10/14/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,42,10/14/2022,0,0
Water Ordering - 32330,10,2022,42,10/14/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,42,10/14/2022,0,0
Water Ordering - 32340,10,2022,42,10/14/2022,22030.13333,227.1147766
Water Ordering - 32343,10,2022,42,10/14/2022,,
Water Ordering - 68013,10,2022,42,10/14/2022,0,0
Water Ordering - 85698,10,2022,42,10/14/2022,0,0
Water Ordering - 2000023,10,2022,42,10/14/2022,,
Water Ordering - 32364,10,2022,42,10/14/2022,0,0
Water Ordering - 32367,10,2022,42,10/14/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,42,10/14/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,42,10/14/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,42,10/14/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,42,10/14/2022,0,0
Water Ordering - 32286,10,2022,42,10/15/2022,9040.173988,93.19766998
Water Ordering - 32287,10,2022,42,10/15/2022,357.2618103,357.2618103
Water Ordering - 32288,10,2022,42,10/15/2022,11550.49154,119.0772324
Water Ordering - 32296,10,2022,42,10/15/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,42,10/15/2022,651.7056465,18.62016133
Water Ordering - 32302,10,2022,42,10/15/2022,0,0
Water Ordering - 32305,10,2022,42,10/15/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,42,10/15/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,42,10/15/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,42,10/15/2022,0,0
Water Ordering - 32330,10,2022,42,10/15/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,42,10/15/2022,0,0
Water Ordering - 32340,10,2022,42,10/15/2022,22030.13333,227.1147766
Water Ordering - 32343,10,2022,42,10/15/2022,,
Water Ordering - 68013,10,2022,42,10/15/2022,0,0
Water Ordering - 85698,10,2022,42,10/15/2022,0,0
Water Ordering - 2000023,10,2022,42,10/15/2022,,
Water Ordering - 32364,10,2022,42,10/15/2022,0,0
Water Ordering - 32367,10,2022,42,10/15/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,42,10/15/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,42,10/15/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,42,10/15/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,42,10/15/2022,0,0
Water Ordering - 32286,10,2022,43,10/16/2022,9040.173988,93.19766998
Water Ordering - 32287,10,2022,43,10/16/2022,357.2618103,357.2618103
Water Ordering - 32288,10,2022,43,10/16/2022,11550.49154,119.0772324
Water Ordering - 32296,10,2022,43,10/16/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/16/2022,1222.546124,20.37576873
Water Ordering - 32302,10,2022,43,10/16/2022,0,0
Water Ordering - 32305,10,2022,43,10/16/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/16/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/16/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/16/2022,0,0
Water Ordering - 32330,10,2022,43,10/16/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/16/2022,0,0
Water Ordering - 32340,10,2022,43,10/16/2022,22030.13333,227.1147766
Water Ordering - 32343,10,2022,43,10/16/2022,,
Water Ordering - 68013,10,2022,43,10/16/2022,0,0
Water Ordering - 85698,10,2022,43,10/16/2022,0,0
Water Ordering - 2000023,10,2022,43,10/16/2022,,
Water Ordering - 32364,10,2022,43,10/16/2022,0,0
Water Ordering - 32367,10,2022,43,10/16/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/16/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/16/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/16/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/16/2022,0,0
Water Ordering - 32286,10,2022,43,10/17/2022,8946.976318,93.19766998
Water Ordering - 32287,10,2022,43,10/17/2022,20090.33203,358.7559291
Water Ordering - 32288,10,2022,43,10/17/2022,11571.79258,119.2968307
Water Ordering - 32296,10,2022,43,10/17/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/17/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/17/2022,0,0
Water Ordering - 32305,10,2022,43,10/17/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/17/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/17/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/17/2022,0,0
Water Ordering - 32330,10,2022,43,10/17/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/17/2022,0,0
Water Ordering - 32340,10,2022,43,10/17/2022,21803.01855,227.1147766
Water Ordering - 32343,10,2022,43,10/17/2022,,
Water Ordering - 68013,10,2022,43,10/17/2022,0,0
Water Ordering - 85698,10,2022,43,10/17/2022,0,0
Water Ordering - 2000023,10,2022,43,10/17/2022,,
Water Ordering - 32364,10,2022,43,10/17/2022,0,0
Water Ordering - 32367,10,2022,43,10/17/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/17/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/17/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/17/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/17/2022,0,0
Water Ordering - 32286,10,2022,43,10/18/2022,2143.54641,93.19766998
Water Ordering - 32287,10,2022,43,10/18/2022,10470.76828,361.0609752
Water Ordering - 32288,10,2022,43,10/18/2022,5802.848709,120.8926814
Water Ordering - 32296,10,2022,43,10/18/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/18/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/18/2022,0,0
Water Ordering - 32305,10,2022,43,10/18/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/18/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/18/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/18/2022,0,0
Water Ordering - 32330,10,2022,43,10/18/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/18/2022,0,0
Water Ordering - 32340,10,2022,43,10/18/2022,5450.754639,227.1147766
Water Ordering - 32343,10,2022,43,10/18/2022,,
Water Ordering - 68013,10,2022,43,10/18/2022,0,0
Water Ordering - 85698,10,2022,43,10/18/2022,0,0
Water Ordering - 2000023,10,2022,43,10/18/2022,,
Water Ordering - 32364,10,2022,43,10/18/2022,0,0
Water Ordering - 32367,10,2022,43,10/18/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/18/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/18/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/18/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/18/2022,0,0
Water Ordering - 32286,10,2022,43,10/19/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,43,10/19/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,43,10/19/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,43,10/19/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/19/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/19/2022,0,0
Water Ordering - 32305,10,2022,43,10/19/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/19/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/19/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/19/2022,0,0
Water Ordering - 32330,10,2022,43,10/19/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/19/2022,0,0
Water Ordering - 32340,10,2022,43,10/19/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,43,10/19/2022,,
Water Ordering - 68013,10,2022,43,10/19/2022,0,0
Water Ordering - 85698,10,2022,43,10/19/2022,0,0
Water Ordering - 2000023,10,2022,43,10/19/2022,,
Water Ordering - 32364,10,2022,43,10/19/2022,0,0
Water Ordering - 32367,10,2022,43,10/19/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/19/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/19/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/19/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/19/2022,0,0
Water Ordering - 32286,10,2022,43,10/20/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,43,10/20/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,43,10/20/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,43,10/20/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/20/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/20/2022,0,0
Water Ordering - 32305,10,2022,43,10/20/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/20/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/20/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/20/2022,0,0
Water Ordering - 32330,10,2022,43,10/20/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/20/2022,0,0
Water Ordering - 32340,10,2022,43,10/20/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,43,10/20/2022,,
Water Ordering - 68013,10,2022,43,10/20/2022,0,0
Water Ordering - 85698,10,2022,43,10/20/2022,0,0
Water Ordering - 2000023,10,2022,43,10/20/2022,,
Water Ordering - 32364,10,2022,43,10/20/2022,0,0
Water Ordering - 32367,10,2022,43,10/20/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/20/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/20/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/20/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/20/2022,0,0
Water Ordering - 32286,10,2022,43,10/21/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,43,10/21/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,43,10/21/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,43,10/21/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/21/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/21/2022,0,0
Water Ordering - 32305,10,2022,43,10/21/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/21/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/21/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/21/2022,0,0
Water Ordering - 32330,10,2022,43,10/21/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/21/2022,0,0
Water Ordering - 32340,10,2022,43,10/21/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,43,10/21/2022,,
Water Ordering - 68013,10,2022,43,10/21/2022,0,0
Water Ordering - 85698,10,2022,43,10/21/2022,0,0
Water Ordering - 2000023,10,2022,43,10/21/2022,,
Water Ordering - 32364,10,2022,43,10/21/2022,0,0
Water Ordering - 32367,10,2022,43,10/21/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/21/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/21/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/21/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/21/2022,0,0
Water Ordering - 32286,10,2022,43,10/22/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,43,10/22/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,43,10/22/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,43,10/22/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,43,10/22/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,43,10/22/2022,0,0
Water Ordering - 32305,10,2022,43,10/22/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,43,10/22/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,43,10/22/2022,12.28918266,12.28918266
Water Ordering - 32326,10,2022,43,10/22/2022,0,0
Water Ordering - 32330,10,2022,43,10/22/2022,0.008354051,0.008354051
Water Ordering - 32333,10,2022,43,10/22/2022,0,0
Water Ordering - 32340,10,2022,43,10/22/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,43,10/22/2022,,
Water Ordering - 68013,10,2022,43,10/22/2022,0,0
Water Ordering - 85698,10,2022,43,10/22/2022,0,0
Water Ordering - 2000023,10,2022,43,10/22/2022,,
Water Ordering - 32364,10,2022,43,10/22/2022,0,0
Water Ordering - 32367,10,2022,43,10/22/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,43,10/22/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,43,10/22/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,43,10/22/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,43,10/22/2022,0,0
Water Ordering - 32286,10,2022,44,10/23/2022,186.39534,93.19766998
Water Ordering - 32287,10,2022,44,10/23/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,44,10/23/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,44,10/23/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,44,10/23/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,44,10/23/2022,0,0
Water Ordering - 32305,10,2022,44,10/23/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,44,10/23/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,44,10/23/2022,36.93975544,12.31325181
Water Ordering - 32326,10,2022,44,10/23/2022,0,0
Water Ordering - 32330,10,2022,44,10/23/2022,0.008438758,0.008438758
Water Ordering - 32333,10,2022,44,10/23/2022,0,0
Water Ordering - 32340,10,2022,44,10/23/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,44,10/23/2022,,
Water Ordering - 68013,10,2022,44,10/23/2022,0,0
Water Ordering - 85698,10,2022,44,10/23/2022,0,0
Water Ordering - 2000023,10,2022,44,10/23/2022,,
Water Ordering - 32364,10,2022,44,10/23/2022,0,0
Water Ordering - 32367,10,2022,44,10/23/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,44,10/23/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,44,10/23/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,44,10/23/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,44,10/23/2022,0,0
Water Ordering - 32286,10,2022,44,10/24/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,44,10/24/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,44,10/24/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,44,10/24/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,44,10/24/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,44,10/24/2022,0,0
Water Ordering - 32305,10,2022,44,10/24/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,44,10/24/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,44,10/24/2022,37.32511139,12.4417038
Water Ordering - 32326,10,2022,44,10/24/2022,0,0
Water Ordering - 32330,10,2022,44,10/24/2022,0.008438758,0.008438758
Water Ordering - 32333,10,2022,44,10/24/2022,0,0
Water Ordering - 32340,10,2022,44,10/24/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,44,10/24/2022,,
Water Ordering - 68013,10,2022,44,10/24/2022,0,0
Water Ordering - 85698,10,2022,44,10/24/2022,0,0
Water Ordering - 2000023,10,2022,44,10/24/2022,,
Water Ordering - 32364,10,2022,44,10/24/2022,0,0
Water Ordering - 32367,10,2022,44,10/24/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,44,10/24/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,44,10/24/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,44,10/24/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,44,10/24/2022,0,0
Water Ordering - 32286,10,2022,44,10/25/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,44,10/25/2022,92963.05991,46481.52995
Water Ordering - 32288,10,2022,44,10/25/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,44,10/25/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,44,10/25/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,44,10/25/2022,0,0
Water Ordering - 32305,10,2022,44,10/25/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,44,10/25/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,44,10/25/2022,37.52201557,12.50733852
Water Ordering - 32326,10,2022,44,10/25/2022,0,0
Water Ordering - 32330,10,2022,44,10/25/2022,0.008438758,0.008438758
Water Ordering - 32333,10,2022,44,10/25/2022,0,0
Water Ordering - 32340,10,2022,44,10/25/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,44,10/25/2022,,
Water Ordering - 68013,10,2022,44,10/25/2022,0,0
Water Ordering - 85698,10,2022,44,10/25/2022,0,0
Water Ordering - 2000023,10,2022,44,10/25/2022,,
Water Ordering - 32364,10,2022,44,10/25/2022,0,0
Water Ordering - 32367,10,2022,44,10/25/2022,38.19556427,38.19556427
Water Ordering - 32374,10,2022,44,10/25/2022,11.49768639,11.49768639
Water Ordering - 32375,10,2022,44,10/25/2022,9.943099976,9.943099976
Water Ordering - 32376,10,2022,44,10/25/2022,21.61159515,21.61159515
Water Ordering - 68027,10,2022,44,10/25/2022,0,0
Water Ordering - 32286,10,2022,44,10/26/2022,93.19766998,93.19766998
Water Ordering - 32287,10,2022,44,10/26/2022,361.7239685,361.7239685
Water Ordering - 32288,10,2022,44,10/26/2022,121.7674179,121.7674179
Water Ordering - 32296,10,2022,44,10/26/2022,12.45993423,12.45993423
Water Ordering - 32299,10,2022,44,10/26/2022,21.4147625,21.4147625
Water Ordering - 32302,10,2022,44,10/26/2022,0,0
Water Ordering - 32305,10,2022,44,10/26/2022,6.764258862,6.764258862
Water Ordering - 32321,10,2022,44,10/26/2022,8.828064919,8.828064919
Water Ordering - 32322,10,2022,44,10/26/2022,87.38331509,12.48333073
Water Ordering - 32326,10,2022,44,10/26/2022,0,0
Water Ordering - 32330,10,2022,44,10/26/2022,0.008438758,0.008438758
Water Ordering - 32333,10,2022,44,10/26/2022,0,0
Water Ordering - 32340,10,2022,44,10/26/2022,227.1147766,227.1147766
Water Ordering - 32343,10,2022,44,10/26/2022,,
Water Ordering - 68013,10,2022,44,10/26/2022,0,0
Water Ordering - 85698,10,2022,44,10/26/2022,0,0
